product_id,original_id,name,brand,gender,master_category,sub_category,article_type,base_color,season,year,usage,image_url,price,stock,rating,review_count
PROD-6934,6934,Tantra Men's Mistakes White T-shirt,Tantra,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/c0a056614e1ec6bad5503993c742202b_images.jpg,42.72,15,4.0,65
PROD-54638,54638,Fastrack Men Silver Dial Watch,Fastrack,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Fastrack-Men-STEEL-CASE-LEATHER-STRAP-Black-Watches_7d88144040ca8b4fc9b643eaf5eedd94_images.jpg,186.5,11,4.8,200
PROD-18517,18517,C Vox Men Ribstop 1348 Black Jacket,C,Men,Apparel,Topwear,Jackets,Black,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/3a124cafdfe6677dd6e16693a5053ef9_images.jpg,98.07,47,4.8,15
PROD-9140,9140,Scullers For Her Women Viscose Tunics Magenta Tunics,Scullers,Women,Apparel,Topwear,Tunics,Magenta,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/48f2e54699f5080b636a62eca164ec67_images.jpg,69.11,48,4.7,98
PROD-29250,29250,ADIDAS Men Puntero VII Trx HG White Sports Shoes,Adidas,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,https://assets.myntassets.com/v1/images/style/properties/039c1cad7b1f74afd8f407caa1d14ee8_images.jpg,117.63,3,4.0,78
PROD-12811,12811,Nike Men Dri-Fit Black Track Pants,Nike,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012,Sports,https://assets.myntassets.com/v1/images/style/properties/12f5a7503ca575cf51d73d24df75d5a5_images.jpg,59.7,24,4.8,81
PROD-6108,6108,UCB Men's Benetton Football Grey T-shirt,UCB,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/df8d2e1a50ef1593c2ebd81c859ac2ca_images.jpg,25.62,47,4.7,20
PROD-28382,28382,I Dee Men Brown Sunglasses,I,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/IDEE-Men-Brown-Sunglassesc3da62837309a616198db5ef1a47d1d3_images.jpg,97.37,42,4.8,61
PROD-50298,50298,Parx Men Purple Tie,Parx,Men,Accessories,Ties,Ties,Purple,Summer,2012,Formal,https://assets.myntassets.com/v1/images/style/properties/17e6999f8b9876f3bc731779f4daa22b_images.jpg,37.56,0,4.0,184
PROD-37158,37158,United Colors of Benetton Women Blue Top,United Colors Of Benetton,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/dad596806d60e6572aff43e8c9ec439f_images.jpg,31.73,6,4.4,243
PROD-57881,57881,Biotique Bio Honey Gel Lightening Foaming Cleanser,Biotique,Women,Personal Care,Skin Care,Face Wash And Cleanser,Green,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/Biotique-Bio-Honey-Gel-Lightening-Foaming-Cleanser_5a124080edf264493d536eb5a9fcdfd7_images.jpg,74.37,39,4.3,231
PROD-45578,45578,Arrow Men Brown Sandals,Arrow,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/88d834f2ada5109573e3023902f8612b_images.jpg,98.32,12,4.2,127
PROD-56953,56953,HM Women Black wedges,Hm,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_2518347f5298d714f53b666a40e332ec_images.jpg,201.84,15,4.3,261
PROD-59127,59127,Just Natural Men Brown Jacket,Just,Men,Apparel,Topwear,Jackets,Brown,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Just-Natural-Men-Brown-Jacket_87e4652811ba8e7943554747886b8c66_images.jpg,160.11,15,3.9,261
PROD-37964,37964,Clarks Women Navy Blue Handcrafted Leather Heels,Clarks,Women,Footwear,Shoes,Heels,Navy Blue,Fall,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/36954fb46698c0fc5e697b00bee04508_images.jpg,74.82,28,4.3,236
PROD-18173,18173,Doodle Kids Girls Layer Magenta Top,Doodle,Girls,Apparel,Topwear,Tops,Magenta,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/125d4e288484ab5eb9b3576d10c4f90b_images.jpg,47.89,20,4.8,201
PROD-48603,48603,Lucera Women Silver Earrings,Lucera,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,https://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Silver-Earrings_33615072b1f4369742e2751fc8f53695_images.jpg,85.56,34,4.0,233
PROD-17907,17907,Nike Men Sptcas Black Sweatshirt,Nike,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/e0c3afab931052d532e5cff642146c46_images.jpg,51.25,25,3.8,27
PROD-9524,9524,ADIDAS Unisex CR FB Black Backpacks,Adidas,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/e927611b882de1c0521d269b77f1dfa3_images.jpg,167.33,33,4.0,266
PROD-12449,12449,Timberland Unisex Brown Shoe Accessories,Timberland,Unisex,Accessories,Shoe Accessories,Shoe Accessories,Brown,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/b7bfe5472d8c1c23343d2275bd52b223_images.jpg,52.51,34,4.7,126
PROD-3822,3822,Crocs Unisex Modi Flip Black Red Flip Flop,Crocs,Unisex,Footwear,Flip Flops,Flip Flops,Black,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/3397dc2c7831d02fdd62dfa01ddd0a46_images.jpg,62.4,41,4.3,129
PROD-46799,46799,Nike Women Grey Lunarglide Sports shoes,Nike,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012,Sports,https://assets.myntassets.com/v1/images/style/properties/d0c3a99fac5bcdc75157759c57a13480_images.jpg,187.46,0,4.0,273
PROD-59543,59543,Lucera Silver Earrings,Lucera,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,https://assets.myntassets.com/v1/images/style/properties/Lucera-Silver-Earrings_dc31d728c321bc83bb84c3c05ef535ed_images.jpg,124.38,47,4.4,243
PROD-58491,58491,Tonga Women Olive Shorts,Tonga,Women,Apparel,Bottomwear,Shorts,Olive,Fall,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Tonga-Women-Olive-Shorts_92fd7ec24872459678a04acfc1e8834c_images.jpg,47.53,40,4.1,14
PROD-53079,53079,Rocia Women Pink Clutch,Rocia,Women,Accessories,Bags,Clutches,Pink,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/3233e94b42770055a60f9bbd6b6e0bac_images.jpg,97.55,33,4.7,61
PROD-24917,24917,United Colors of Benetton Men White Printed T-shirt,United Colors Of Benetton,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/2cc860fac81a991dbbffd82fa20b384c_images.jpg,49.54,19,4.8,88
PROD-45920,45920,Maxima Men White Dial Watch,Maxima,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/e87bb2b2a76d06a8d15d29eceee28451_images.jpg,229.6,7,4.7,269
PROD-38574,38574,Nike Men Grey Track Pants,Nike,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012,Sports,https://assets.myntassets.com/v1/images/style/properties/7db758a79f3fc098f045b747c3cfb774_images.jpg,68.12,31,3.9,219
PROD-59771,59771,Estelle Women Gold Earring & Pendant Set,Estelle,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Estelle-Women-Gold-Earring---Pendant-Set_810beb8882d13c63e0dd1e68f33376e7_images.jpg,71.24,48,4.6,63
PROD-52399,52399,Red Rose Women Orange Nightdress,Red,Women,Apparel,Loungewear And Nightwear,Nightdress,Orange,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-Peach-Nightdress_a05857a3c032708db49b9ab3f831b33b_images.jpg,29.02,42,4.8,220
PROD-4009,4009,Spalding Blue Basketball,Spalding,Unisex,Sporting Goods,Sports Equipment,Basketballs,Blue,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/572eaf5b165b3a19d78601022b572e57_images.jpg,37.73,31,4.0,140
PROD-4835,4835,ADIDAS Men's Woven Steel Track Pant,Adidas,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/4b64d2d51e36ad3215c3cfe2653904e4_images.jpg,28.4,36,4.2,148
PROD-38746,38746,Nike Unisex Blue Backpack,Nike,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/1fab1c88927d7c761db82c3fa4b3fd8b_images.jpg,91.21,34,3.9,167
PROD-23900,23900,Fila Unisex Wiser Black Sandals,Fila,Unisex,Footwear,Sandal,Sandals,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/51ad3d69b208a28949d06197588bd15e_images.jpg,112.45,10,3.8,135
PROD-48431,48431,French Connection Men Black Striped T-shirt,French,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/f1f2f8a58a9de8aec47036e382426780_images.jpg,21.48,6,4.8,138
PROD-9716,9716,Hush Puppies Men Decent Brown Sandals,Hush,Men,Footwear,Sandal,Sandals,Brown,Winter,2015,Formal,https://assets.myntassets.com/v1/images/style/properties/cf84aa55d1c25c2417d3d43fbb3b11c6_images.jpg,95.81,26,4.2,202
PROD-19293,19293,Guess Women Rosette White Watch,Guess,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/e2b16a4fd2eea456126718309e904eb2_images.jpg,191.96,45,4.9,300
PROD-17309,17309,Pepe Jeans Men Casual Sunglasses,Pepe,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Pepe-Jeans-Men-Casual-Sunglasses9836df451d4a989b491253a5cda1af9e_images.jpg,91.17,48,3.9,112
PROD-54852,54852,Ivory Tag Women Placid Pastel  Green Necklace,Ivory,Women,Accessories,Jewellery,Necklace And Chains,Green,Fall,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Ivory-Tag-Women-Placid-Pastel-Green-Necklace_2c56f2d05b922b2c55e3711debe211d5_images.jpg,109.96,28,4.5,49
PROD-55980,55980,Colorbar Velvet Dark Brown Matte Bare Lipstick 58 BR,Colorbar,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,Casual,https://assets.myntassets.com/assets/images/55980/2019/1/11/7dec2247-afb9-4b91-930e-41fa45d7517c1547190189232-Colorbar-Velvet-Dark-Brown-Matte-Bare-Lipstick-58-BR-6115471-1.jpg,44.18,9,4.4,307
PROD-35059,35059,Allen Solly Men Tan Belt,Allen,Men,Accessories,Belts,Belts,Tan,Winter,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Allen-Solly-Men-Tan-Belt_8caf357b4ce3bba1c6e50b6c53344764_images.jpg,32.73,21,4.9,70
PROD-42937,42937,French Connection Men Black Bag,French,Men,Accessories,Bags,Messenger Bag,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/ede7b6234447fdbf2d98d2f3dea4d719_images.jpg,96.04,29,4.0,57
PROD-2138,2138,Basics Men Green & Cream Slim Fit Shirt,Basics,Men,Apparel,Topwear,Shirts,Green,Spring,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/8da47a4cbef0b2655e8e31c2b3997be8_images.jpg,40.73,0,3.9,19
PROD-8402,8402,ADIDAS Men Ab Gr Tee 2 Black T-Shirts,Adidas,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/64eb4d57b8971f39a01a42ed1850e5e5_images.jpg,65.41,4,4.7,47
PROD-16821,16821,Little Miss Women Printed Purple T-shirt,Little,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/48b2d68da5f56f9e4dc3bdae20a74989_images.jpg,37.1,0,3.8,300
PROD-19055,19055,Aurelia Women Solid Black Kurta,Aurelia,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,https://assets.myntassets.com/v1/images/style/properties/f499fe199f423a354b4e4b29f4d5e561_images.jpg,74.08,46,4.0,208
PROD-26688,26688,Puma Men Harz Olive Sandals,Puma,Men,Footwear,Sandal,Sandals,Olive,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/098d02a5b29ed1b5b0052b87c7acc76f_images.jpg,169.8,45,4.0,206
PROD-6598,6598,Spykar Women Round Neck Blue Top,Spykar,Women,Apparel,Topwear,Tops,Blue,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/691006ed0017b76f3b0c03546b5d8d5c_images.jpg,34.62,36,4.2,301
PROD-28712,28712,W Women Printed Blue Kurta,W,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/50947a22c04ab3734ba0f2aaea69f2c7_images.jpg,53.95,45,4.6,198
PROD-50608,50608,Chromozome Men Grey Melange Brief,Chromozome,Men,Apparel,Innerwear,Briefs,Grey Melange,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Grey-Melange-Brief_8db6ad221b2bdfc6eb3048e9000827c1_images.jpg,67.17,0,4.7,290
PROD-22228,22228,Little Miss Women Sunshine Yellow T-shirt,Little,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/bcc29aa88b5c750e19b6ce6184cca1f6_images.jpg,61.83,22,4.0,38
PROD-19869,19869,ADIDAS Men Wires Green Flip Flops,Adidas,Men,Footwear,Flip Flops,Flip Flops,Green,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/3e1dabf8016a8da0aa8ae47b05778e1c_images.jpg,148.23,20,4.1,97
PROD-25831,25831,Diva Women Printed White Kurta,Diva,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/12b9b78c9b8f171e2f694bb0dd219bf8_images.jpg,52.88,43,3.8,198
PROD-15698,15698,Black coffee Men Micheal Blue Slim Fit Shirt,Black,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/9f51081a565a92efa7bce5d47e5b1b59_images.jpg,21.68,5,4.7,140
PROD-32886,32886,Allen Solly Woman Printed Peach Top,Allen,Women,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/ef9a13fb80ff81eadca3e1c18f52fad0_images.jpg,54.02,49,4.8,30
PROD-33954,33954,ADIDAS Men Clima Blue Polo T-shirt,Adidas,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/409e899949e3849cca491a1876a13ef2_images.jpg,55.92,18,3.9,86
PROD-58465,58465,Fossil Men Black Belt,Fossil,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Fossil-Men-Black-Belt_4d1e7d01525c4a00d73b773f71e6cec7_images.jpg,16.41,35,3.8,118
PROD-52963,52963,FNF Printed Red Sari,Fnf,Women,Apparel,Saree,Sarees,Red,Fall,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/Fashion-N-Fabrics-Printed-Red-Sari_ce2620128b99acc5d615bc162ea43919_images.jpg,57.49,47,4.1,167
PROD-39452,39452,Diva Women Printed Blue Kurta,Diva,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/Diva-Women-Printed-Blue-Kurta_1e53070063a0891f75ef73dbcbbb4a07_images.jpg,45.57,24,4.6,164
PROD-38580,38580,Nike Men Printed Tennis White T-shirt,Nike,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/49f91cd3bc13670f94b49cd9e3d7d2d2_images.jpg,66.32,24,4.8,108
PROD-33168,33168,Sepia Women White Top,Sepia,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/1c8d8bc802188b4a56754a7f23432f1e_images.jpg,50.65,15,4.5,267
PROD-44806,44806,Spykar Women Blue T-Shirt,Spykar,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/a40cefb33447b3824d5f23f1f4ade7ab_images.jpg,32.53,0,4.0,95
PROD-11836,11836,Playboy Men Casual Blue Casual Shoes,Playboy,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2013,Casual,https://assets.myntassets.com/v1/images/style/properties/ed78ebf524e1e63258bc113a3e19b603_images.jpg,81.0,4,4.4,167
PROD-44208,44208,iPanema Women Blue Flip Flops,Ipanema,Women,Footwear,Flip Flops,Flip Flops,Blue,Winter,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/11e0513ddae82cfe604aa49eecd69ca4_images.jpg,134.74,10,4.7,146
PROD-58657,58657,ALayna Women Green Kurta,Alayna,Women,Apparel,Topwear,Kurtas,Green,Summer,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/ALayna-Women-Green-Kurta_929e369d812b9820a7174ab6d17f4122_images.jpg,64.8,8,4.1,130
PROD-39660,39660,Lotto Men White Sports Shoes,Lotto,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,https://assets.myntassets.com/v1/images/style/properties/d0dfab23cc3696814394ec9423d4f31d_images.jpg,213.67,47,3.9,291
PROD-32288,32288,Q&Q Men White Dial Watch,Q&q,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-White-Dial-Watch_370e650ebc01d047c0e9b6c3acd9e7af_images.jpg,211.76,5,4.2,131
PROD-34943,34943,Fabindia Printed Cream Cotton Silk Dupatta,Fabindia,Women,Apparel,Topwear,Dupatta,Cream,Summer,2012,Ethnic,https://assets.myntassets.com/v1/images/style/properties/60b70cc068f645700227009950a85eb3_images.jpg,28.63,14,3.7,16
PROD-19267,19267,Guess Men Chase Steel Watch,Guess,Men,Accessories,Watches,Watches,Steel,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/Guess-Men-Chase-Steel-Watchd659639022c9dadd8c4f8351f4ca7be7_images.jpg,86.16,6,4.3,296
PROD-55148,55148,Lakme True Wear Freespirit Nail Polish D416,Lakme,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017,Casual,https://assets.myntassets.com/v1/images/style/properties/Lakme-True-Wear-Freespirit-Nail-Polish-D416_e55a2e38521ca3335fad382559038f42_images.jpg,38.7,5,4.0,275
PROD-35891,35891,Jungle Book Boys Ponya 11 Yellow T-shirt,Jungle,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/db1c8b000f4bb724beba7b06eff6195e_images.jpg,37.19,13,4.2,28
PROD-22826,22826,Woodland Men Brown Casual Shoes,Woodland,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/b78442fd6a2a0195d03b2d2b1c046343_images.jpg,118.03,12,4.1,214
PROD-49517,49517,Police Men White Dial Chronograph Watch PL13092JS-04,Police,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/278916edd72e0159716e449238c7ea9d_images.jpg,314.64,0,4.6,80
PROD-43811,43811,Royal Diadem Green Earrings,Royal,Women,Accessories,Jewellery,Earrings,Green,Summer,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/2968177164dece67952583a2afc888ee_images.jpg,71.09,43,4.6,236
PROD-28520,28520,Nike Men Breakline Grey Track Pants,Nike,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012,Sports,https://assets.myntassets.com/v1/images/style/properties/cba1b610a6282f8afe20f491ed247a15_images.jpg,26.59,48,4.4,88
PROD-55974,55974,ColorBar Velvet Matte Special Mauve Lipstick 64M,Colorbar,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017,Casual,https://assets.myntassets.com/assets/images/55974/2019/1/11/2f91e4da-0a45-4608-a1cd-3f70b4af8de11547189987210-ColorBar-Velvet-Matte-Special-Mauve-Lipstick-64M-27615471899-1.jpg,64.57,4,4.5,122
PROD-7678,7678,Wrangler Women Pink Secret Socks,Wrangler,Women,Accessories,Socks,Socks,Pink,Summer,2016,Casual,https://assets.myntassets.com/v1/images/style/properties/2586f50f14f739235b29877a5c65e42e_images.jpg,33.75,28,4.5,92
PROD-58233,58233,Baggit Women Olive Wallet,Baggit,Women,Accessories,Wallets,Wallets,Olive,Fall,2012,Casual,https://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Olive-Wallet_05210d96ff19414c8f8206f4b189841c_images.jpg,51.79,14,4.3,25
PROD-20329,20329,Mother Earth Men Printed Black Kurta,Mother,Men,Apparel,Topwear,Kurtas,Black,Summer,2011,Ethnic,https://assets.myntassets.com/v1/images/style/properties/471aa3e56598499b11d3c9e115fbc7b2_images.jpg,88.32,25,4.6,293
PROD-4499,4499,Lotto Men's Chamonix Grey Shoe,Lotto,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011,Sports,https://assets.myntassets.com/v1/images/style/properties/3f109ebbc39113df149a985b13d3f254_images.jpg,151.44,0,4.2,67
PROD-24789,24789,Lino Perros Women Leatherite Brown Bag,Lino,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/81842632d17182a11d406a639d4e6690_images.jpg,144.0,24,4.5,265
PROD-14920,14920,Mr. Men Men Music Rocks LT.Grey Tshirts,Mr.,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/bc01f22c924be4fc57756fee70a5bb5b_images.jpg,48.55,14,4.5,283
PROD-39204,39204,Catwalk Women Red Flats,Catwalk,Women,Footwear,Shoes,Heels,Red,Winter,2015,Casual,https://assets.myntassets.com/v1/images/style/properties/357b69d9dd6893d73bdb6cfb1f9e5fc8_images.jpg,64.78,0,4.0,283
PROD-19603,19603,United Colors of Benetton Women Black T-shirt,United Colors Of Benetton,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,https://assets.myntassets.com/v1/images/style/properties/f23ed1fd1178c0c59b2039c893412184_images.jpg,23.6,36,3.8,309
